Hour,Month,DayOfWeek,Infrastructure,Speed,Direction,Width,Impact_Level
4,8,4,Solar Wind,823.0,Unknown,181.0,High
8,11,5,Solar Wind,457.0,Unknown,181.0,Medium
15,2,0,Solar Wind,334.0,Unknown,181.0,Low
10,2,3,Solar Wind,303.0,Unknown,181.0,Low
15,6,2,Solar Wind,447.0,Unknown,181.0,Low
13,11,6,Solar Wind,250.0,Unknown,181.0,Low
17,7,4,Solar Wind,648.0,Unknown,181.0,Medium
4,11,1,Solar Wind,252.0,Unknown,181.0,Low
17,3,4,Solar Wind,391.0,Unknown,181.0,Low
12,4,0,Solar Wind,391.0,Unknown,181.0,Low
2,2,4,Solar Wind,722.0,Unknown,181.0,High
15,7,6,Solar Wind,749.0,Unknown,181.0,High
5,9,4,Solar Wind,667.0,Unknown,181.0,Medium
6,2,5,Solar Wind,591.0,Unknown,181.0,Medium
23,10,4,Solar Wind,294.0,Unknown,181.0,Low
23,12,0,Solar Wind,295.0,Unknown,181.0,Low
0,11,2,Solar Wind,627.0,Unknown,181.0,Medium
6,6,0,Solar Wind,539.0,Unknown,181.0,Medium
9,9,1,Solar Wind,386.0,Unknown,181.0,Low
5,1,5,Solar Wind,527.0,Unknown,181.0,Medium
20,2,4,Solar Wind,263.0,Unknown,181.0,Low
11,8,0,Solar Wind,395.0,Unknown,181.0,Low
8,12,2,Solar Wind,812.0,Unknown,181.0,High
12,7,5,Solar Wind,702.0,Unknown,181.0,High
18,5,6,Solar Wind,540.0,Unknown,181.0,Medium
12,8,0,Solar Wind,870.0,Unknown,181.0,High
20,2,3,Solar Wind,677.0,Unknown,181.0,Medium
18,4,0,Solar Wind,735.0,Unknown,181.0,High
9,1,5,Solar Wind,480.0,Unknown,181.0,Medium
23,7,4,Solar Wind,621.0,Unknown,181.0,Medium
2,7,3,Solar Wind,325.0,Unknown,181.0,Low
15,2,1,Solar Wind,610.0,Unknown,181.0,Medium
22,10,2,Solar Wind,895.0,Unknown,181.0,High
17,3,4,Solar Wind,567.0,Unknown,181.0,Medium
21,9,1,Solar Wind,595.0,Unknown,181.0,Medium
18,5,3,Solar Wind,491.0,Unknown,181.0,Medium
19,5,3,Solar Wind,480.0,Unknown,181.0,Medium
13,7,2,Solar Wind,255.0,Unknown,181.0,Low
18,5,5,Solar Wind,599.0,Unknown,181.0,Medium
22,3,0,Solar Wind,749.0,Unknown,181.0,High
9,3,5,Solar Wind,791.0,Unknown,181.0,High
22,5,4,Solar Wind,495.0,Unknown,181.0,Medium
7,11,3,Solar Wind,425.0,Unknown,181.0,Low
12,5,4,Solar Wind,778.0,Unknown,181.0,High
2,5,6,Solar Wind,591.0,Unknown,181.0,Medium
9,12,6,Solar Wind,357.0,Unknown,181.0,Low
4,10,5,Solar Wind,897.0,Unknown,181.0,High
2,6,2,Solar Wind,553.0,Unknown,181.0,Medium
21,4,6,Solar Wind,635.0,Unknown,181.0,Medium
20,4,6,Solar Wind,383.0,Unknown,181.0,Low
8,1,6,Solar Wind,673.0,Unknown,181.0,Medium
14,6,5,Solar Wind,817.0,Unknown,181.0,High
18,3,2,Solar Wind,533.0,Unknown,181.0,Medium
1,7,6,Solar Wind,656.0,Unknown,181.0,Medium
8,9,0,Solar Wind,378.0,Unknown,181.0,Low
8,1,6,Solar Wind,852.0,Unknown,181.0,High
3,2,5,Solar Wind,470.0,Unknown,181.0,Medium
11,5,2,Solar Wind,521.0,Unknown,181.0,Medium
16,2,3,Solar Wind,536.0,Unknown,181.0,Medium
15,5,0,Solar Wind,782.0,Unknown,181.0,High
12,6,1,Solar Wind,587.0,Unknown,181.0,Medium
23,9,0,Solar Wind,681.0,Unknown,181.0,Medium
15,9,1,Solar Wind,645.0,Unknown,181.0,Medium
12,12,6,Solar Wind,773.0,Unknown,181.0,High
17,9,6,Solar Wind,860.0,Unknown,181.0,High
6,6,4,Solar Wind,667.0,Unknown,181.0,Medium
23,8,5,Solar Wind,891.0,Unknown,181.0,High
6,2,5,Solar Wind,290.0,Unknown,181.0,Low
2,2,2,Solar Wind,736.0,Unknown,181.0,High
23,4,5,Solar Wind,340.0,Unknown,181.0,Low
6,2,0,Solar Wind,349.0,Unknown,181.0,Low
17,4,4,Solar Wind,481.0,Unknown,181.0,Medium
3,2,3,Solar Wind,462.0,Unknown,181.0,Medium
8,10,0,Solar Wind,700.0,Unknown,181.0,Medium
1,9,0,Solar Wind,880.0,Unknown,181.0,High
20,9,2,Solar Wind,434.0,Unknown,181.0,Low
14,8,6,Solar Wind,380.0,Unknown,181.0,Low
12,9,3,Solar Wind,745.0,Unknown,181.0,High
6,1,0,Solar Wind,466.0,Unknown,181.0,Medium
17,3,6,Solar Wind,763.0,Unknown,181.0,High
11,1,1,Solar Wind,309.0,Unknown,181.0,Low
1,8,0,Solar Wind,516.0,Unknown,181.0,Medium
14,12,3,Solar Wind,563.0,Unknown,181.0,Medium
20,9,6,Solar Wind,884.0,Unknown,181.0,High
22,10,2,Solar Wind,421.0,Unknown,181.0,Low
2,11,3,Solar Wind,410.0,Unknown,181.0,Low
12,10,2,Solar Wind,413.0,Unknown,181.0,Low
0,3,0,Solar Wind,586.0,Unknown,181.0,Medium
15,2,2,Solar Wind,584.0,Unknown,181.0,Medium
21,5,1,Solar Wind,425.0,Unknown,181.0,Low
11,3,4,Solar Wind,689.0,Unknown,181.0,Medium
12,2,1,Solar Wind,783.0,Unknown,181.0,High
10,11,5,Solar Wind,391.0,Unknown,181.0,Low
9,8,2,Solar Wind,731.0,Unknown,181.0,High
15,5,4,Solar Wind,532.0,Unknown,181.0,Medium
3,11,5,Solar Wind,592.0,Unknown,181.0,Medium
17,1,2,Solar Wind,805.0,Unknown,181.0,High
16,4,2,Solar Wind,653.0,Unknown,181.0,Medium
21,3,5,Solar Wind,882.0,Unknown,181.0,High
2,3,6,Solar Wind,327.0,Unknown,181.0,Low
6,3,1,Solar Wind,288.0,Unknown,181.0,Low
2,1,4,Solar Wind,573.0,Unknown,181.0,Medium
14,7,6,Solar Wind,791.0,Unknown,181.0,High
8,9,2,Solar Wind,804.0,Unknown,181.0,High
5,3,1,Solar Wind,629.0,Unknown,181.0,Medium
17,7,0,Solar Wind,598.0,Unknown,181.0,Medium
11,8,2,Solar Wind,484.0,Unknown,181.0,Medium
11,12,0,Solar Wind,781.0,Unknown,181.0,High
10,4,5,Solar Wind,321.0,Unknown,181.0,Low
17,8,0,Solar Wind,416.0,Unknown,181.0,Low
12,12,4,Solar Wind,672.0,Unknown,181.0,Medium
7,7,6,Solar Wind,595.0,Unknown,181.0,Medium
9,5,1,Solar Wind,752.0,Unknown,181.0,High
22,7,2,Solar Wind,260.0,Unknown,181.0,Low
3,8,2,Solar Wind,493.0,Unknown,181.0,Medium
10,11,3,Solar Wind,290.0,Unknown,181.0,Low
17,11,5,Solar Wind,615.0,Unknown,181.0,Medium
1,12,1,Solar Wind,268.0,Unknown,181.0,Low
7,10,3,Solar Wind,894.0,Unknown,181.0,High
7,4,4,Solar Wind,753.0,Unknown,181.0,High
7,8,3,Solar Wind,825.0,Unknown,181.0,High
9,5,4,Solar Wind,433.0,Unknown,181.0,Low
21,1,6,Solar Wind,317.0,Unknown,181.0,Low
10,11,1,Solar Wind,562.0,Unknown,181.0,Medium
23,7,6,Solar Wind,423.0,Unknown,181.0,Low
23,3,0,Solar Wind,581.0,Unknown,181.0,Medium
23,5,4,Solar Wind,510.0,Unknown,181.0,Medium
21,9,2,Solar Wind,529.0,Unknown,181.0,Medium
20,6,1,Solar Wind,306.0,Unknown,181.0,Low
11,1,0,Solar Wind,674.0,Unknown,181.0,Medium
21,4,5,Solar Wind,507.0,Unknown,181.0,Medium
12,11,0,Solar Wind,762.0,Unknown,181.0,High
1,8,1,Solar Wind,834.0,Unknown,181.0,High
11,12,2,Solar Wind,352.0,Unknown,181.0,Low
11,8,4,Solar Wind,751.0,Unknown,181.0,High
4,3,0,Solar Wind,519.0,Unknown,181.0,Medium
22,12,3,Solar Wind,461.0,Unknown,181.0,Medium
23,8,6,Solar Wind,274.0,Unknown,181.0,Low
10,10,4,Solar Wind,635.0,Unknown,181.0,Medium
10,12,3,Solar Wind,340.0,Unknown,181.0,Low
2,6,3,Solar Wind,634.0,Unknown,181.0,Medium
19,4,6,Solar Wind,480.0,Unknown,181.0,Medium
1,4,4,Solar Wind,285.0,Unknown,181.0,Low
18,12,5,Solar Wind,392.0,Unknown,181.0,Low
3,3,4,Solar Wind,674.0,Unknown,181.0,Medium
15,7,6,Solar Wind,890.0,Unknown,181.0,High
23,5,0,Solar Wind,859.0,Unknown,181.0,High
7,12,1,Solar Wind,631.0,Unknown,181.0,Medium
0,11,3,Solar Wind,749.0,Unknown,181.0,High
21,5,4,Solar Wind,678.0,Unknown,181.0,Medium
23,2,5,Solar Wind,571.0,Unknown,181.0,Medium
7,5,3,Solar Wind,706.0,Unknown,181.0,High
3,1,5,Solar Wind,545.0,Unknown,181.0,Medium
14,1,3,Solar Wind,519.0,Unknown,181.0,Medium
0,8,3,Solar Wind,773.0,Unknown,181.0,High
17,8,6,Solar Wind,617.0,Unknown,181.0,Medium
9,5,2,Solar Wind,454.0,Unknown,181.0,Medium
1,11,2,Solar Wind,669.0,Unknown,181.0,Medium
8,8,6,Solar Wind,655.0,Unknown,181.0,Medium
5,6,4,Solar Wind,653.0,Unknown,181.0,Medium
21,10,4,Solar Wind,603.0,Unknown,181.0,Medium
19,6,5,Solar Wind,835.0,Unknown,181.0,High
21,6,2,Solar Wind,850.0,Unknown,181.0,High
6,4,2,Solar Wind,483.0,Unknown,181.0,Medium
13,4,5,Solar Wind,861.0,Unknown,181.0,High
3,6,0,Solar Wind,831.0,Unknown,181.0,High
18,2,1,Solar Wind,377.0,Unknown,181.0,Low
23,7,5,Solar Wind,461.0,Unknown,181.0,Medium
15,4,2,Solar Wind,682.0,Unknown,181.0,Medium
18,11,4,Solar Wind,873.0,Unknown,181.0,High
4,3,1,Solar Wind,727.0,Unknown,181.0,High
11,2,3,Solar Wind,291.0,Unknown,181.0,Low
4,3,2,Solar Wind,383.0,Unknown,181.0,Low
17,4,4,Solar Wind,750.0,Unknown,181.0,High
21,10,4,Solar Wind,696.0,Unknown,181.0,Medium
6,2,1,Solar Wind,616.0,Unknown,181.0,Medium
20,3,4,Solar Wind,556.0,Unknown,181.0,Medium
8,5,4,Solar Wind,369.0,Unknown,181.0,Low
0,8,5,Solar Wind,308.0,Unknown,181.0,Low
8,6,0,Solar Wind,717.0,Unknown,181.0,High
2,1,1,Solar Wind,655.0,Unknown,181.0,Medium
5,5,0,Solar Wind,394.0,Unknown,181.0,Low
5,11,5,Solar Wind,677.0,Unknown,181.0,Medium
17,2,5,Solar Wind,615.0,Unknown,181.0,Medium
4,10,6,Solar Wind,295.0,Unknown,181.0,Low
11,10,4,Solar Wind,314.0,Unknown,181.0,Low
7,2,6,Solar Wind,688.0,Unknown,181.0,Medium
1,8,4,Solar Wind,688.0,Unknown,181.0,Medium
18,6,2,Solar Wind,571.0,Unknown,181.0,Medium
19,9,1,Solar Wind,859.0,Unknown,181.0,High
11,1,1,Solar Wind,256.0,Unknown,181.0,Low
22,11,0,Solar Wind,355.0,Unknown,181.0,Low
20,1,6,Solar Wind,844.0,Unknown,181.0,High
17,8,6,Solar Wind,740.0,Unknown,181.0,High
15,12,5,Solar Wind,357.0,Unknown,181.0,Low
2,5,4,Solar Wind,373.0,Unknown,181.0,Low
9,3,5,Solar Wind,594.0,Unknown,181.0,Medium
23,6,3,Solar Wind,308.0,Unknown,181.0,Low
3,8,0,Solar Wind,612.0,Unknown,181.0,Medium
5,8,2,Solar Wind,750.0,Unknown,181.0,High
21,9,5,Solar Wind,741.0,Unknown,181.0,High
7,11,4,Solar Wind,352.0,Unknown,181.0,Low
0,11,3,Solar Wind,885.0,Unknown,181.0,High
12,12,1,Solar Wind,638.0,Unknown,181.0,Medium
8,7,1,Solar Wind,294.0,Unknown,181.0,Low
7,7,1,Solar Wind,701.0,Unknown,181.0,High
10,1,0,Solar Wind,843.0,Unknown,181.0,High
23,3,3,Solar Wind,715.0,Unknown,181.0,High
2,7,3,Solar Wind,795.0,Unknown,181.0,High
10,1,3,Solar Wind,448.0,Unknown,181.0,Low
6,5,0,Solar Wind,671.0,Unknown,181.0,Medium
9,3,0,Solar Wind,655.0,Unknown,181.0,Medium
14,7,6,Solar Wind,828.0,Unknown,181.0,High
15,11,4,Solar Wind,654.0,Unknown,181.0,Medium
7,3,4,Solar Wind,785.0,Unknown,181.0,High
14,6,3,Solar Wind,320.0,Unknown,181.0,Low
20,1,4,Solar Wind,320.0,Unknown,181.0,Low
23,8,2,Solar Wind,338.0,Unknown,181.0,Low
23,11,3,Solar Wind,670.0,Unknown,181.0,Medium
7,2,3,Solar Wind,730.0,Unknown,181.0,High
21,12,0,Solar Wind,842.0,Unknown,181.0,High
3,9,1,Solar Wind,362.0,Unknown,181.0,Low
12,3,3,Solar Wind,809.0,Unknown,181.0,High
11,8,6,Solar Wind,299.0,Unknown,181.0,Low
23,3,1,Solar Wind,617.0,Unknown,181.0,Medium
22,10,4,Solar Wind,628.0,Unknown,181.0,Medium
6,9,4,Solar Wind,476.0,Unknown,181.0,Medium
19,12,1,Solar Wind,539.0,Unknown,181.0,Medium
2,2,2,Solar Wind,339.0,Unknown,181.0,Low
4,10,4,Solar Wind,816.0,Unknown,181.0,High
18,2,5,Solar Wind,349.0,Unknown,181.0,Low
23,12,3,Solar Wind,309.0,Unknown,181.0,Low
16,1,2,Solar Wind,311.0,Unknown,181.0,Low
17,10,1,Solar Wind,548.0,Unknown,181.0,Medium
17,9,0,Solar Wind,410.0,Unknown,181.0,Low
15,8,2,Solar Wind,717.0,Unknown,181.0,High
22,3,6,Solar Wind,459.0,Unknown,181.0,Medium
20,9,5,Solar Wind,455.0,Unknown,181.0,Medium
7,6,4,Solar Wind,608.0,Unknown,181.0,Medium
20,7,1,Solar Wind,864.0,Unknown,181.0,High
4,5,1,Solar Wind,751.0,Unknown,181.0,High
10,11,4,Solar Wind,592.0,Unknown,181.0,Medium
18,10,2,Solar Wind,870.0,Unknown,181.0,High
1,9,5,Solar Wind,285.0,Unknown,181.0,Low
14,9,3,Solar Wind,284.0,Unknown,181.0,Low
16,7,2,Solar Wind,341.0,Unknown,181.0,Low
15,2,5,Solar Wind,489.0,Unknown,181.0,Medium
3,3,1,Solar Wind,795.0,Unknown,181.0,High
7,9,6,Solar Wind,877.0,Unknown,181.0,High
18,1,0,Solar Wind,714.0,Unknown,181.0,High
23,8,6,Solar Wind,277.0,Unknown,181.0,Low
23,11,2,Solar Wind,395.0,Unknown,181.0,Low
17,4,5,Solar Wind,614.0,Unknown,181.0,Medium
23,8,3,Solar Wind,308.0,Unknown,181.0,Low
6,7,2,Solar Wind,733.0,Unknown,181.0,High
20,6,4,Solar Wind,706.0,Unknown,181.0,High
10,12,4,Solar Wind,814.0,Unknown,181.0,High
12,11,3,Solar Wind,593.0,Unknown,181.0,Medium
9,1,1,Solar Wind,480.0,Unknown,181.0,Medium
22,9,4,Solar Wind,753.0,Unknown,181.0,High
22,4,5,Solar Wind,442.0,Unknown,181.0,Low
10,11,4,Solar Wind,331.0,Unknown,181.0,Low
7,7,5,Solar Wind,428.0,Unknown,181.0,Low
2,9,0,Solar Wind,545.0,Unknown,181.0,Medium
16,1,6,Solar Wind,783.0,Unknown,181.0,High
15,5,2,Solar Wind,280.0,Unknown,181.0,Low
21,5,2,Solar Wind,483.0,Unknown,181.0,Medium
3,7,5,Solar Wind,580.0,Unknown,181.0,Medium
21,1,4,Solar Wind,604.0,Unknown,181.0,Medium
17,7,5,Solar Wind,650.0,Unknown,181.0,Medium
13,12,6,Solar Wind,519.0,Unknown,181.0,Medium
6,9,0,Solar Wind,777.0,Unknown,181.0,High
18,9,1,Solar Wind,711.0,Unknown,181.0,High
19,3,5,Solar Wind,699.0,Unknown,181.0,Medium
6,2,6,Solar Wind,635.0,Unknown,181.0,Medium
0,2,4,Solar Wind,574.0,Unknown,181.0,Medium
21,9,3,Solar Wind,543.0,Unknown,181.0,Medium
21,2,0,Solar Wind,442.0,Unknown,181.0,Low
11,6,2,Solar Wind,700.0,Unknown,181.0,Medium
0,6,1,Solar Wind,276.0,Unknown,181.0,Low
8,11,6,Solar Wind,482.0,Unknown,181.0,Medium
13,5,0,Solar Wind,337.0,Unknown,181.0,Low
19,11,3,Solar Wind,791.0,Unknown,181.0,High
8,7,6,Solar Wind,451.0,Unknown,181.0,Medium
21,9,3,Solar Wind,436.0,Unknown,181.0,Low
15,12,5,Solar Wind,350.0,Unknown,181.0,Low
2,12,2,Solar Wind,597.0,Unknown,181.0,Medium
7,4,1,Solar Wind,439.0,Unknown,181.0,Low
20,7,2,Solar Wind,290.0,Unknown,181.0,Low
1,10,2,Solar Wind,731.0,Unknown,181.0,High
10,3,2,Solar Wind,824.0,Unknown,181.0,High
4,12,6,Solar Wind,658.0,Unknown,181.0,Medium
1,9,3,Solar Wind,593.0,Unknown,181.0,Medium
7,6,2,Solar Wind,673.0,Unknown,181.0,Medium
12,6,1,Solar Wind,843.0,Unknown,181.0,High
23,10,2,Solar Wind,449.0,Unknown,181.0,Low
8,5,3,Solar Wind,659.0,Unknown,181.0,Medium
12,6,3,Solar Wind,868.0,Unknown,181.0,High
18,3,0,Solar Wind,724.0,Unknown,181.0,High
15,1,2,Solar Wind,819.0,Unknown,181.0,High
6,5,1,Solar Wind,511.0,Unknown,181.0,Medium
4,11,1,Solar Wind,820.0,Unknown,181.0,High
21,4,5,Solar Wind,270.0,Unknown,181.0,Low
22,11,2,Solar Wind,492.0,Unknown,181.0,Medium
23,2,3,Solar Wind,597.0,Unknown,181.0,Medium
10,12,1,Solar Wind,719.0,Unknown,181.0,High
5,1,6,Solar Wind,768.0,Unknown,181.0,High
20,9,5,Solar Wind,662.0,Unknown,181.0,Medium
11,1,0,Solar Wind,784.0,Unknown,181.0,High
17,8,2,Solar Wind,441.0,Unknown,181.0,Low
0,4,0,Solar Wind,332.0,Unknown,181.0,Low
17,7,1,Solar Wind,782.0,Unknown,181.0,High
22,3,1,Solar Wind,470.0,Unknown,181.0,Medium
4,1,1,Solar Wind,750.0,Unknown,181.0,High
19,5,3,Solar Wind,823.0,Unknown,181.0,High
12,8,6,Solar Wind,438.0,Unknown,181.0,Low
10,3,3,Solar Wind,737.0,Unknown,181.0,High
16,6,6,Solar Wind,333.0,Unknown,181.0,Low
19,6,4,Solar Wind,756.0,Unknown,181.0,High
20,8,4,Solar Wind,762.0,Unknown,181.0,High
14,7,2,Solar Wind,352.0,Unknown,181.0,Low
10,6,2,Solar Wind,896.0,Unknown,181.0,High
9,11,0,Solar Wind,524.0,Unknown,181.0,Medium
1,12,4,Solar Wind,438.0,Unknown,181.0,Low
14,7,0,Solar Wind,703.0,Unknown,181.0,High
10,11,0,Solar Wind,873.0,Unknown,181.0,High
9,7,1,Solar Wind,578.0,Unknown,181.0,Medium
5,11,6,Solar Wind,339.0,Unknown,181.0,Low
21,1,2,Solar Wind,687.0,Unknown,181.0,Medium
14,5,5,Solar Wind,857.0,Unknown,181.0,High
6,7,4,Solar Wind,822.0,Unknown,181.0,High
3,3,4,Solar Wind,831.0,Unknown,181.0,High
14,5,3,Solar Wind,346.0,Unknown,181.0,Low
4,9,2,Solar Wind,513.0,Unknown,181.0,Medium
12,6,0,Solar Wind,797.0,Unknown,181.0,High
4,2,1,Solar Wind,713.0,Unknown,181.0,High
3,6,0,Solar Wind,783.0,Unknown,181.0,High
5,4,0,Solar Wind,730.0,Unknown,181.0,High
14,4,0,Solar Wind,389.0,Unknown,181.0,Low
23,4,3,Solar Wind,544.0,Unknown,181.0,Medium
22,2,6,Solar Wind,820.0,Unknown,181.0,High
12,4,1,Solar Wind,388.0,Unknown,181.0,Low
14,1,0,Solar Wind,764.0,Unknown,181.0,High
1,6,5,Solar Wind,585.0,Unknown,181.0,Medium
21,2,0,Solar Wind,274.0,Unknown,181.0,Low
22,12,1,Solar Wind,819.0,Unknown,181.0,High
8,8,2,Solar Wind,855.0,Unknown,181.0,High
16,9,6,Solar Wind,616.0,Unknown,181.0,Medium
11,10,5,Solar Wind,350.0,Unknown,181.0,Low
21,6,0,Solar Wind,745.0,Unknown,181.0,High
9,7,4,Solar Wind,747.0,Unknown,181.0,High
12,9,1,Solar Wind,601.0,Unknown,181.0,Medium
17,7,1,Solar Wind,815.0,Unknown,181.0,High
9,10,0,Solar Wind,677.0,Unknown,181.0,Medium
0,10,2,Solar Wind,675.0,Unknown,181.0,Medium
11,12,0,Solar Wind,356.0,Unknown,181.0,Low
1,5,1,Solar Wind,376.0,Unknown,181.0,Low
2,6,3,Solar Wind,485.0,Unknown,181.0,Medium
6,1,0,Solar Wind,625.0,Unknown,181.0,Medium
10,7,5,Solar Wind,556.0,Unknown,181.0,Medium
15,11,6,Solar Wind,670.0,Unknown,181.0,Medium
3,9,6,Solar Wind,597.0,Unknown,181.0,Medium
22,5,4,Solar Wind,318.0,Unknown,181.0,Low
4,6,4,Solar Wind,627.0,Unknown,181.0,Medium
21,8,3,Solar Wind,786.0,Unknown,181.0,High
10,12,6,Solar Wind,551.0,Unknown,181.0,Medium
14,5,5,Solar Wind,855.0,Unknown,181.0,High
0,9,5,Solar Wind,634.0,Unknown,181.0,Medium
11,6,5,Solar Wind,296.0,Unknown,181.0,Low
9,8,5,Solar Wind,638.0,Unknown,181.0,Medium
23,8,2,Solar Wind,351.0,Unknown,181.0,Low
7,7,6,Solar Wind,302.0,Unknown,181.0,Low
18,4,1,Solar Wind,723.0,Unknown,181.0,High
20,12,0,Solar Wind,508.0,Unknown,181.0,Medium
21,12,1,Solar Wind,820.0,Unknown,181.0,High
15,1,5,Solar Wind,691.0,Unknown,181.0,Medium
9,7,5,Solar Wind,351.0,Unknown,181.0,Low
3,8,0,Solar Wind,717.0,Unknown,181.0,High
9,6,3,Solar Wind,519.0,Unknown,181.0,Medium
4,4,3,Solar Wind,466.0,Unknown,181.0,Medium
13,6,1,Solar Wind,323.0,Unknown,181.0,Low
21,11,1,Solar Wind,648.0,Unknown,181.0,Medium
3,3,5,Solar Wind,638.0,Unknown,181.0,Medium
12,12,2,Solar Wind,591.0,Unknown,181.0,Medium
1,3,6,Solar Wind,691.0,Unknown,181.0,Medium
5,6,0,Solar Wind,702.0,Unknown,181.0,High
1,12,6,Solar Wind,745.0,Unknown,181.0,High
14,10,2,Solar Wind,829.0,Unknown,181.0,High
0,7,0,Solar Wind,287.0,Unknown,181.0,Low
21,7,6,Solar Wind,749.0,Unknown,181.0,High
9,2,0,Solar Wind,493.0,Unknown,181.0,Medium
9,7,6,Solar Wind,792.0,Unknown,181.0,High
8,9,6,Solar Wind,898.0,Unknown,181.0,High
13,9,3,Solar Wind,328.0,Unknown,181.0,Low
7,12,4,Solar Wind,396.0,Unknown,181.0,Low
13,12,4,Solar Wind,629.0,Unknown,181.0,Medium
12,3,5,Solar Wind,643.0,Unknown,181.0,Medium
0,12,3,Solar Wind,885.0,Unknown,181.0,High
5,10,1,Solar Wind,821.0,Unknown,181.0,High
18,5,3,Solar Wind,460.0,Unknown,181.0,Medium
17,10,4,Solar Wind,251.0,Unknown,181.0,Low
7,5,1,Solar Wind,793.0,Unknown,181.0,High
3,9,0,Solar Wind,272.0,Unknown,181.0,Low
19,10,2,Solar Wind,369.0,Unknown,181.0,Low
2,11,6,Solar Wind,425.0,Unknown,181.0,Low
17,9,4,Solar Wind,642.0,Unknown,181.0,Medium
13,6,3,Solar Wind,450.0,Unknown,181.0,Low
23,11,4,Solar Wind,307.0,Unknown,181.0,Low
3,8,6,Solar Wind,308.0,Unknown,181.0,Low
10,1,3,Solar Wind,634.0,Unknown,181.0,Medium
20,7,4,Solar Wind,622.0,Unknown,181.0,Medium
6,6,1,Solar Wind,539.0,Unknown,181.0,Medium
7,1,5,Solar Wind,686.0,Unknown,181.0,Medium
21,1,0,Solar Wind,607.0,Unknown,181.0,Medium
10,5,4,Solar Wind,853.0,Unknown,181.0,High
12,6,3,Solar Wind,418.0,Unknown,181.0,Low
22,3,4,Solar Wind,767.0,Unknown,181.0,High
11,12,3,Solar Wind,422.0,Unknown,181.0,Low
8,12,4,Solar Wind,744.0,Unknown,181.0,High
12,5,1,Solar Wind,329.0,Unknown,181.0,Low
12,4,6,Solar Wind,347.0,Unknown,181.0,Low
10,4,4,Solar Wind,323.0,Unknown,181.0,Low
5,8,4,Solar Wind,899.0,Unknown,181.0,High
7,3,1,Solar Wind,300.0,Unknown,181.0,Low
23,12,1,Solar Wind,673.0,Unknown,181.0,Medium
16,12,2,Solar Wind,804.0,Unknown,181.0,High
20,4,1,Solar Wind,857.0,Unknown,181.0,High
1,1,4,Solar Wind,712.0,Unknown,181.0,High
14,5,5,Solar Wind,304.0,Unknown,181.0,Low
11,5,0,Solar Wind,844.0,Unknown,181.0,High
13,7,3,Solar Wind,321.0,Unknown,181.0,Low
19,3,3,Solar Wind,270.0,Unknown,181.0,Low
11,1,6,Solar Wind,835.0,Unknown,181.0,High
7,3,1,Solar Wind,479.0,Unknown,181.0,Medium
23,4,0,Solar Wind,534.0,Unknown,181.0,Medium
0,2,2,Solar Wind,666.0,Unknown,181.0,Medium
4,8,3,Solar Wind,894.0,Unknown,181.0,High
16,12,4,Solar Wind,814.0,Unknown,181.0,High
6,1,2,Solar Wind,846.0,Unknown,181.0,High
22,1,3,Solar Wind,885.0,Unknown,181.0,High
18,11,2,Solar Wind,577.0,Unknown,181.0,Medium
6,5,4,Solar Wind,285.0,Unknown,181.0,Low
15,3,0,Solar Wind,590.0,Unknown,181.0,Medium
20,12,4,Solar Wind,732.0,Unknown,181.0,High
0,1,5,Solar Wind,772.0,Unknown,181.0,High
21,8,6,Solar Wind,265.0,Unknown,181.0,Low
10,10,3,Solar Wind,538.0,Unknown,181.0,Medium
1,2,1,Solar Wind,576.0,Unknown,181.0,Medium
3,3,2,Solar Wind,257.0,Unknown,181.0,Low
12,10,5,Solar Wind,579.0,Unknown,181.0,Medium
17,2,6,Solar Wind,854.0,Unknown,181.0,High
7,4,3,Solar Wind,309.0,Unknown,181.0,Low
16,6,2,Solar Wind,496.0,Unknown,181.0,Medium
13,9,4,Solar Wind,883.0,Unknown,181.0,High
6,7,0,Solar Wind,694.0,Unknown,181.0,Medium
12,3,5,Solar Wind,791.0,Unknown,181.0,High
3,9,2,Solar Wind,633.0,Unknown,181.0,Medium
3,10,6,Solar Wind,492.0,Unknown,181.0,Medium
10,4,2,Solar Wind,523.0,Unknown,181.0,Medium
11,8,6,Solar Wind,597.0,Unknown,181.0,Medium
6,5,2,Solar Wind,431.0,Unknown,181.0,Low
17,5,1,Solar Wind,473.0,Unknown,181.0,Medium
7,9,2,Solar Wind,645.0,Unknown,181.0,Medium
19,1,6,Solar Wind,878.0,Unknown,181.0,High
12,11,1,Solar Wind,286.0,Unknown,181.0,Low
2,3,5,Solar Wind,477.0,Unknown,181.0,Medium
0,9,6,Solar Wind,380.0,Unknown,181.0,Low
21,4,5,Solar Wind,845.0,Unknown,181.0,High
14,2,3,Solar Wind,291.0,Unknown,181.0,Low
0,6,0,Solar Wind,426.0,Unknown,181.0,Low
9,1,1,Solar Wind,272.0,Unknown,181.0,Low
10,7,1,Solar Wind,877.0,Unknown,181.0,High
9,1,2,Solar Wind,826.0,Unknown,181.0,High
20,4,3,Solar Wind,617.0,Unknown,181.0,Medium
15,11,2,Solar Wind,682.0,Unknown,181.0,Medium
6,3,4,Solar Wind,455.0,Unknown,181.0,Medium
19,5,1,Solar Wind,771.0,Unknown,181.0,High
15,10,0,Solar Wind,851.0,Unknown,181.0,High
10,1,5,Solar Wind,786.0,Unknown,181.0,High
13,3,6,Solar Wind,724.0,Unknown,181.0,High
